ID,Crop_Type,Year,Season,Planting_Date,Irrig_Crit_Source,Irrig_Crit,ETref,ETc,ETcadj,E,T,DP,K,Rain,Runoff,Irrig,IrrLoss,Gross_Irrig,Num_Irrig,Mean_Irrig,Veff_ini,Veff_end,theta0
73,Rice,1998,120,1998-05-11,madDs,0.94,753.122,723.973,713.701,348.404,365.296,347.388,2.886,401.38,0.0,704.924,0.0,916.401,20,35.246,0.0,45.869,0.23
73,Wheat,1998,125,1998-09-18,mad,0.5,399.738,336.312,335.323,56.818,278.505,248.468,0.765,336.028,0.0,246.294,0.0,320.182,4,61.574,0.0,48.233,0.194
74,Rice,1999,120,1999-05-11,madDs,0.94,731.111,720.471,709.281,328.756,380.526,275.241,2.28,330.468,0.0,761.761,0.0,990.29,20,38.088,0.0,109.987,0.337
74,Wheat,1999,125,1999-09-18,mad,0.5,470.833,389.562,389.255,62.044,327.211,15.726,0.001,26.483,0.0,390.973,0.0,508.264,7,55.853,2.924,65.636,0.209
76,Rice,2001,120,2001-05-11,madDs,0.94,673.113,652.422,646.392,292.737,353.655,281.414,2.528,467.166,0.0,513.331,0.0,667.33,15,34.222,0.0,53.594,0.243
76,Wheat,2001,125,2001-09-18,mad,0.5,452.41,360.48,359.252,62.129,297.124,0.0,0.0,13.812,0.0,319.015,0.0,414.72,6,53.169,0.0,24.595,0.174
75,Rice,2000,120,2000-05-11,madDs,0.94,709.022,694.806,686.08,329.474,356.607,231.9,1.971,346.998,0.0,677.328,0.0,880.526,19,35.649,0.0,108.364,0.334
75,Wheat,2000,125,2000-09-18,mad,0.5,466.426,377.994,377.466,59.508,317.957,0.0,0.0,15.26,0.0,315.516,0.0,410.171,6,52.586,2.624,6.616,0.159
77,Rice,2002,120,2002-05-11,madDs,0.94,786.107,786.765,769.537,366.273,403.264,189.801,1.632,153.003,0.0,877.136,0.0,1140.277,24,36.547,0.0,71.767,0.273
77,Wheat,2002,125,2002-09-18,mad,0.5,428.657,341.211,340.333,54.866,285.466,0.0,0.0,0.0,0.0,324.727,0.0,422.145,6,54.121,0.0,35.399,0.183
78,Rice,2003,120,2003-05-11,madDs,0.94,700.503,679.087,672.674,341.01,331.664,507.761,4.201,635.25,0.0,649.831,0.0,844.78,19,34.202,0.0,106.489,0.331
78,Wheat,2003,125,2003-09-18,mad,0.5,424.239,320.38,319.96,42.094,277.866,8.608,0.0,55.155,0.0,293.541,0.0,381.603,5,58.708,2.324,72.771,0.215
79,Rice,2004,120,2004-05-11,madDs,0.94,756.341,736.415,722.817,346.477,376.34,300.791,2.574,398.233,0.0,666.421,0.0,866.347,19,35.075,0.0,42.054,0.224
79,Wheat,2004,125,2004-09-18,mad,0.5,437.396,374.098,373.173,82.388,290.785,0.0,0.0,44.35,0.0,334.473,0.0,434.815,6,55.745,0.0,55.58,0.2
80,Rice,2005,120,2005-05-11,madDs,0.94,774.828,746.432,737.393,360.422,376.971,241.563,2.001,298.127,0.0,749.819,0.0,974.765,21,35.706,0.0,69.731,0.27
80,Wheat,2005,125,2005-09-18,mad,0.5,452.439,363.43,362.786,52.317,310.469,103.984,0.255,129.37,0.0,309.834,0.0,402.785,5,61.967,0.0,24.481,0.174
81,Rice,2006,120,2006-05-11,madDs,0.94,714.321,698.203,688.625,319.877,368.748,223.541,1.932,303.75,0.0,691.782,0.0,899.316,19,36.41,0.0,84.367,0.294
81,Wheat,2006,125,2006-09-18,mad,0.5,490.177,373.402,372.155,58.665,313.49,0.0,0.0,0.0,0.0,312.553,0.0,406.319,6,52.092,0.0,0.0,0.154
86,Rice,2011,120,2011-05-11,madDs,0.94,671.31,664.672,658.244,322.815,335.429,477.816,4.123,591.757,0.0,660.011,0.0,858.014,19,34.737,0.0,148.642,0.402
86,Wheat,2011,125,2011-09-18,mad,0.5,445.322,332.501,332.501,36.988,295.513,0.0,0.0,10.471,0.0,290.432,0.0,377.562,5,58.086,9.424,29.4,0.178
85,Rice,2010,120,2010-05-11,madDs,0.94,714.424,715.991,708.085,369.644,338.441,445.726,3.727,575.51,0.0,640.697,0.0,832.906,20,32.035,0.0,63.28,0.259
85,Wheat,2010,125,2010-09-18,mad,0.5,414.253,316.882,316.26,41.763,274.497,41.483,0.255,86.692,0.0,274.853,0.0,357.309,4,68.713,0.0,54.331,0.199
84,Rice,2009,120,2009-05-11,madDs,0.94,792.249,776.457,764.256,369.79,394.466,119.432,0.994,120.548,0.0,816.295,0.0,1061.184,23,35.491,0.0,53.943,0.244
84,Wheat,2009,125,2009-09-18,mad,0.5,455.908,378.706,377.57,67.655,309.915,0.0,0.0,17.773,0.0,325.858,0.0,423.616,6,54.31,0.0,17.716,0.169
82,Rice,2007,120,2007-05-11,madDs,0.94,751.223,731.946,719.349,337.743,381.606,266.86,2.213,382.227,0.0,677.963,0.0,881.351,19,35.682,0.0,74.754,0.278
82,Wheat,2007,125,2007-09-18,mad,0.5,482.461,385.705,384.677,63.899,320.777,0.0,0.001,9.208,0.0,377.294,0.0,490.482,7,53.899,0.0,53.469,0.198
83,Rice,2008,120,2008-05-11,madDs,0.94,614.637,606.072,598.809,273.104,325.705,514.465,4.468,645.206,0.0,507.82,0.0,660.166,14,36.273,0.0,40.447,0.221
83,Wheat,2008,125,2008-09-18,mad,0.5,440.156,340.363,339.979,42.381,297.599,157.122,0.509,187.676,0.0,275.856,0.0,358.613,4,68.964,0.0,18.877,0.17
87,Rice,2012,120,2012-05-11,madDs,0.94,790.738,765.2,755.25,380.915,374.334,305.911,2.532,352.954,0.0,786.701,0.0,1022.711,22,35.759,0.0,79.271,0.286
87,Wheat,2012,125,2012-09-18,mad,0.5,422.954,338.239,337.831,57.032,280.799,12.742,0.003,73.363,0.0,299.199,0.0,388.959,5,59.84,0.0,73.395,0.215
88,Rice,2013,120,2013-05-11,madDs,0.94,697.302,665.063,656.422,320.8,335.622,319.677,2.648,523.56,0.0,490.629,0.0,637.817,15,32.709,0.0,38.747,0.218
88,Wheat,2013,125,2013-09-18,mad,0.5,416.449,355.835,354.727,68.082,286.646,22.356,0.008,80.743,0.0,309.036,0.0,401.747,5,61.807,0.0,63.93,0.207
89,Rice,2014,120,2014-05-11,madDs,0.94,754.975,717.6,707.514,324.591,382.923,192.166,1.594,161.72,0.0,834.415,0.0,1084.739,22,37.928,0.0,97.557,0.316
89,Wheat,2014,125,2014-09-18,mad,0.5,461.296,368.473,367.52,58.96,308.559,0.0,0.0,24.71,0.0,325.729,0.0,423.448,6,54.288,0.824,36.116,0.184
90,Rice,2015,120,2015-05-11,madDs,0.94,710.167,671.25,663.958,311.577,352.381,248.12,2.056,308.71,0.0,652.887,0.0,848.753,18,36.272,0.0,50.204,0.238
90,Wheat,2015,125,2015-09-18,mad,0.5,450.196,347.161,346.296,50.031,296.266,15.519,0.002,29.49,0.0,300.403,0.0,390.524,5,60.081,0.0,19.907,0.17
92,Rice,2017,120,2017-05-11,madDs,0.94,698.072,683.686,675.618,320.907,354.711,269.216,2.229,355.008,0.0,673.237,0.0,875.208,19,35.434,0.0,84.329,0.294
92,Wheat,2017,125,2017-09-18,mad,0.5,456.958,350.019,348.816,52.123,296.693,29.555,0.007,45.203,0.0,300.403,0.0,390.524,5,60.081,0.0,17.658,0.169
91,Rice,2016,120,2016-05-11,madDs,0.94,705.79,710.853,702.751,358.695,344.056,173.735,1.516,282.944,0.0,671.047,0.0,872.361,20,33.552,0.0,78.309,0.284
91,Wheat,2016,125,2016-09-18,mad,0.5,463.628,369.198,368.23,44.257,323.973,51.76,0.001,60.952,0.0,371.081,0.0,482.405,6,61.847,0.0,62.833,0.206
93,Rice,2018,120,2018-05-11,madDs,0.94,710.917,699.642,691.273,355.082,336.191,373.329,3.128,484.475,0.0,660.827,0.0,859.075,20,33.041,0.0,81.595,0.29
93,Wheat,2018,125,2018-09-18,mad,0.5,409.912,320.085,318.874,48.681,270.192,115.186,0.271,134.318,0.0,304.911,0.0,396.384,5,60.982,0.0,56.948,0.201
94,Rice,1988,120,1988-05-11,mad,0.06,745.389,726.39,695.15,378.001,317.149,427.091,3.538,714.73,0.0,448.603,0.0,583.184,27,16.615,0.0,41.9,0.224
94,Wheat,1988,125,1988-09-18,mad,0.5,428.578,355.359,354.395,61.01,293.385,355.847,0.765,417.241,0.0,303.989,0.0,395.185,5,60.798,0.0,63.378,0.207
96,Rice,1990,120,1990-05-11,mad,0.06,729.395,734.973,701.344,373.242,328.102,88.589,0.742,455.527,0.0,449.156,0.0,583.903,27,16.635,0.0,121.824,0.357
96,Wheat,1990,125,1990-09-18,mad,0.5,431.053,349.471,349.371,47.082,302.289,4.035,0.001,49.869,0.0,302.953,0.0,393.838,5,60.591,4.924,56.426,0.201
95,Rice,1989,120,1989-05-11,mad,0.06,741.631,763.552,706.881,382.355,324.526,243.336,2.025,483.44,0.0,557.729,0.0,725.048,38,14.677,0.0,92.225,0.308
95,Wheat,1989,125,1989-09-18,mad,0.5,455.358,352.673,351.723,63.566,288.157,0.0,0.001,19.089,0.0,322.43,0.0,419.159,6,53.738,0.024,40.837,0.188
98,Rice,1992,120,1992-05-11,mad,0.06,739.781,756.222,708.08,395.232,312.848,10.822,0.106,255.841,0.0,551.039,0.0,716.35,35,15.744,0.0,89.081,0.302
98,Wheat,1992,125,1992-09-18,mad,0.5,446.87,360.755,359.683,66.012,293.671,0.0,0.0,33.362,0.0,318.482,0.0,414.027,6,53.08,0.0,43.069,0.19
100,Rice,1994,120,1994-05-11,mad,0.06,711.884,705.267,675.847,369.18,306.667,406.97,3.371,747.112,0.0,425.93,0.0,553.708,24,17.747,0.0,91.307,0.306
100,Wheat,1994,125,1994-09-18,mad,0.5,449.7,359.101,357.976,63.085,294.891,2.12,0.001,59.455,0.0,318.745,0.0,414.369,6,53.124,0.0,68.894,0.211
97,Rice,1991,120,1991-05-11,mad,0.06,783.308,796.206,723.951,385.624,338.328,209.839,1.75,379.55,0.0,646.476,0.0,840.419,44,14.693,0.0,93.351,0.309
97,Wheat,1991,125,1991-09-18,mad,0.5,471.179,361.649,360.543,62.322,298.221,0.0,0.0,29.374,0.0,312.551,0.0,406.316,6,52.092,0.124,33.551,0.182
101,Rice,1995,120,1995-05-11,mad,0.06,779.256,776.016,726.525,412.117,314.408,466.236,3.863,771.277,0.0,544.114,0.0,707.348,32,17.004,0.0,155.437,0.413
101,Wheat,1995,125,1995-09-18,mad,0.5,470.768,354.912,354.912,34.877,320.035,0.0,0.0,56.392,0.0,295.22,0.0,383.786,5,59.044,10.524,59.495,0.203
99,Rice,1993,120,1993-05-11,mad,0.06,770.42,787.289,721.153,389.101,332.052,206.584,1.722,440.413,0.0,591.145,0.0,768.488,40,14.779,0.0,105.693,0.33
99,Wheat,1993,125,1993-09-18,mad,0.5,460.944,368.529,368.026,45.537,322.488,17.599,0.001,29.177,0.0,371.45,0.0,482.885,6,61.908,2.224,68.793,0.211
102,Rice,1996,120,1996-05-11,mad,0.06,656.234,677.826,642.506,353.883,288.623,214.595,1.788,458.675,0.0,493.001,0.0,640.902,35,14.086,0.0,127.506,0.366
102,Wheat,1996,125,1996-09-18,mad,0.5,480.644,415.191,415.16,68.84,346.319,0.666,0.0,43.739,0.0,328.06,0.0,426.479,6,54.677,5.824,14.846,0.166
104,Rice,1998,120,1998-05-11,mad,0.06,753.122,744.081,697.294,368.512,328.782,156.886,1.319,401.38,0.0,500.182,0.0,650.237,32,15.631,0.0,48.036,0.234
104,Wheat,1998,125,1998-09-18,mad,0.5,399.738,336.312,335.323,56.818,278.505,248.468,0.765,336.028,0.0,246.294,0.0,320.182,4,61.574,0.0,48.233,0.194
103,Rice,1997,120,1997-05-11,mad,0.06,693.954,708.522,671.845,356.953,314.893,183.08,1.524,524.119,0.0,429.417,0.0,558.242,30,14.314,0.0,100.114,0.321
103,Wheat,1997,125,1997-09-18,mad,0.5,365.801,303.618,302.889,83.676,219.213,56.968,0.001,205.515,0.0,117.922,0.0,153.298,3,39.307,1.324,15.09,0.166
107,Rice,2001,120,2001-05-11,mad,0.06,673.113,654.031,621.976,294.347,327.629,154.59,1.486,467.166,0.0,339.48,0.0,441.324,27,12.573,0.0,30.983,0.206
107,Wheat,2001,125,2001-09-18,mad,0.5,452.41,360.48,359.252,62.129,297.124,0.0,0.0,13.812,0.0,319.015,0.0,414.72,6,53.169,0.0,24.595,0.174
105,Rice,1999,120,1999-05-11,mad,0.06,731.111,750.982,687.186,359.267,327.919,105.14,0.887,330.468,0.0,566.253,0.0,736.129,42,13.482,0.0,106.228,0.331
105,Wheat,1999,125,1999-09-18,mad,0.5,470.833,389.562,389.171,62.044,327.127,15.726,0.001,26.483,0.0,391.489,0.0,508.935,7,55.927,2.324,65.636,0.209
106,Rice,2000,120,2000-05-11,mad,0.06,709.022,708.064,663.602,342.732,320.87,79.873,0.712,346.998,0.0,494.438,0.0,642.769,37,13.363,0.0,99.258,0.319
106,Wheat,2000,125,2000-09-18,mad,0.5,466.426,377.994,377.125,59.508,317.616,0.0,0.0,15.26,0.0,316.675,0.0,411.678,6,52.779,1.124,6.616,0.159
109,Rice,2003,120,2003-05-11,mad,0.06,700.503,713.182,679.804,375.105,304.7,300.088,2.491,635.25,0.0,447.765,0.0,582.095,29,15.44,0.0,104.812,0.329
109,Wheat,2003,125,2003-09-18,mad,0.5,424.239,320.38,319.928,42.094,277.833,8.608,0.0,55.155,0.0,293.708,0.0,381.821,5,58.742,2.124,72.771,0.215
108,Rice,2002,120,2002-05-11,mad,0.06,786.107,782.899,707.111,362.407,344.704,39.558,0.344,153.003,0.0,649.671,0.0,844.572,46,14.123,0.0,56.972,0.249
108,Wheat,2002,125,2002-09-18,mad,0.5,428.657,341.211,340.333,54.866,285.466,0.0,0.0,0.0,0.0,324.727,0.0,422.145,6,54.121,0.0,35.399,0.183
110,Rice,2004,120,2004-05-11,mad,0.06,756.341,720.306,670.289,330.368,339.92,170.336,1.424,398.233,0.0,484.518,0.0,629.874,38,12.75,0.0,43.136,0.226
110,Wheat,2004,125,2004-09-18,mad,0.5,437.396,374.098,373.173,82.388,290.785,0.0,0.0,44.35,0.0,334.473,0.0,434.815,6,55.745,0.0,55.58,0.2
111,Rice,2005,120,2005-05-11,mad,0.06,774.828,777.727,717.12,391.717,325.403,114.185,0.958,298.127,0.0,576.777,0.0,749.81,37,15.589,0.0,44.34,0.228
111,Wheat,2005,125,2005-09-18,mad,0.5,452.439,363.43,362.786,52.317,310.469,103.984,0.255,129.37,0.0,309.834,0.0,402.785,5,61.967,0.0,24.481,0.174
112,Rice,2006,120,2006-05-11,mad,0.06,714.321,738.315,688.923,359.989,328.933,44.43,0.383,303.75,0.0,506.269,0.0,658.149,37,13.683,0.0,77.596,0.283
112,Wheat,2006,125,2006-09-18,mad,0.5,490.177,373.402,372.155,58.665,313.49,0.0,0.0,0.0,0.0,312.553,0.0,406.319,6,52.092,0.0,0.0,0.154
114,Rice,2008,120,2008-05-11,mad,0.06,614.637,574.559,547.311,241.591,305.72,362.164,3.133,645.206,0.0,294.171,0.0,382.423,28,10.506,0.0,30.596,0.205
114,Wheat,2008,125,2008-09-18,mad,0.5,440.156,340.363,339.979,42.381,297.599,157.122,0.509,187.676,0.0,275.856,0.0,358.613,4,68.964,0.0,18.877,0.17
113,Rice,2007,120,2007-05-11,mad,0.06,751.223,752.684,703.469,358.48,344.988,112.766,0.947,382.227,0.0,501.667,0.0,652.167,35,14.333,0.0,68.363,0.268
113,Wheat,2007,125,2007-09-18,mad,0.5,482.461,385.705,384.677,63.899,320.777,0.0,0.001,9.208,0.0,377.294,0.0,490.482,7,53.899,0.0,53.469,0.198
116,Rice,2010,120,2010-05-11,mad,0.06,714.424,696.298,661.159,349.95,311.209,288.071,2.413,575.51,0.0,436.052,0.0,566.867,29,15.036,0.0,63.217,0.259
116,Wheat,2010,125,2010-09-18,mad,0.5,414.253,316.882,316.26,41.763,274.497,41.483,0.255,86.692,0.0,274.853,0.0,357.309,4,68.713,0.0,54.331,0.199
115,Rice,2009,120,2009-05-11,mad,0.06,792.249,809.966,742.478,403.299,339.179,1.615,0.031,120.548,0.0,668.275,0.0,868.758,45,14.851,0.0,45.518,0.23
115,Wheat,2009,125,2009-09-18,mad,0.5,455.908,378.706,377.57,67.655,309.915,0.0,0.0,17.773,0.0,325.858,0.0,423.616,6,54.31,0.0,17.716,0.169
117,Rice,2011,120,2011-05-11,mad,0.06,671.31,665.595,636.988,323.738,313.25,238.993,2.116,591.757,0.0,400.79,0.0,521.028,31,12.929,0.0,149.502,0.403
117,Wheat,2011,125,2011-09-18,mad,0.5,445.322,332.401,332.401,36.888,295.513,0.0,0.0,10.471,0.0,290.232,0.0,377.302,5,58.046,9.524,29.4,0.178
119,Rice,2013,120,2013-05-11,mad,0.06,697.302,700.027,664.53,355.763,308.767,252.933,2.101,523.56,0.0,431.803,0.0,561.344,28,15.422,0.0,38.557,0.218
119,Wheat,2013,125,2013-09-18,mad,0.5,416.449,355.835,354.727,68.082,286.646,22.356,0.008,80.743,0.0,309.036,0.0,401.747,5,61.807,0.0,63.93,0.207
118,Rice,2012,120,2012-05-11,mad,0.06,790.738,807.212,745.488,422.927,322.56,176.798,1.475,352.954,0.0,663.163,0.0,862.111,41,16.175,0.0,94.9,0.312
118,Wheat,2012,125,2012-09-18,mad,0.5,422.954,338.239,337.88,57.032,280.848,13.117,0.003,73.363,0.0,299.199,0.0,388.959,5,59.84,0.424,73.395,0.215
120,Rice,2014,120,2014-05-11,mad,0.06,754.975,781.764,714.064,388.755,325.31,41.805,0.365,161.72,0.0,699.812,0.0,909.755,50,13.996,0.0,107.458,0.333
120,Wheat,2014,125,2014-09-18,mad,0.5,461.296,383.749,383.199,74.236,308.963,0.0,0.0,24.71,0.0,350.5,0.0,455.65,7,50.071,2.524,46.98,0.193
121,Rice,2015,120,2015-05-11,mad,0.06,710.167,719.049,670.623,359.376,311.246,102.296,0.859,308.71,0.0,488.834,0.0,635.485,34,14.377,0.0,25.311,0.196
121,Wheat,2015,125,2015-09-18,mad,0.5,450.196,347.161,346.296,50.031,296.266,15.519,0.002,29.49,0.0,300.403,0.0,390.524,5,60.081,0.0,19.907,0.17
122,Rice,2016,120,2016-05-11,mad,0.06,705.79,705.019,663.121,352.862,310.26,38.845,0.341,282.944,0.0,475.318,0.0,617.914,36,13.203,0.0,57.005,0.249
122,Wheat,2016,125,2016-09-18,mad,0.5,463.628,369.198,368.23,44.257,323.973,51.76,0.001,60.952,0.0,371.081,0.0,482.405,6,61.847,0.0,62.833,0.206
123,Rice,2017,120,2017-05-11,mad,0.06,698.072,717.883,671.971,355.104,316.867,103.487,0.872,355.008,0.0,503.875,0.0,655.038,36,13.997,0.0,84.343,0.294
123,Wheat,2017,125,2017-09-18,mad,0.5,456.958,350.019,348.816,52.123,296.693,29.555,0.007,45.203,0.0,300.403,0.0,390.524,5,60.081,0.0,17.658,0.169
124,Rice,2018,120,2018-05-11,mad,0.06,710.917,708.646,671.366,364.087,307.28,159.797,1.332,484.475,0.0,442.736,0.0,575.557,30,14.758,0.0,97.302,0.316
124,Wheat,2018,125,2018-09-18,mad,0.5,409.912,320.085,319.122,48.681,270.44,115.112,0.271,134.318,0.0,304.261,0.0,395.539,5,60.852,0.824,56.948,0.201
125,Rice,1988,120,1988-05-21,madDs,0.47,699.921,724.32,717.85,378.004,339.846,667.568,5.529,714.73,0.0,715.657,0.0,930.354,29,24.678,0.0,45.749,0.23
125,Wheat,1988,125,1988-09-28,mad,0.5,426.533,332.691,331.701,59.033,272.668,0.0,0.0,73.155,0.0,245.98,0.0,319.774,5,49.196,0.0,37.262,0.185
126,Rice,1989,120,1989-05-21,madDs,0.47,693.858,733.132,728.495,374.204,354.291,501.663,4.149,483.44,0.0,797.319,0.0,1036.514,34,23.451,0.0,51.462,0.24
126,Wheat,1989,125,1989-09-28,mad,0.5,448.281,342.939,341.838,64.877,276.961,0.0,0.0,19.089,0.0,318.19,0.0,413.647,6,53.032,0.0,45.962,0.192
127,Rice,1990,120,1990-05-21,madDs,0.47,694.891,726.621,721.372,380.011,341.361,391.87,3.243,477.48,0.0,718.67,0.0,934.27,30,23.956,0.0,83.907,0.294
127,Wheat,1990,125,1990-09-28,mad,0.5,424.123,348.317,347.411,64.469,282.942,0.0,0.0,49.869,0.0,256.485,0.0,333.431,5,51.297,0.0,9.388,0.162
128,Rice,1991,120,1991-05-21,madDs,0.47,735.225,779.071,773.385,393.329,380.056,375.69,3.147,365.705,0.0,849.937,0.0,1104.919,35,24.284,0.0,67.167,0.266
128,Wheat,1991,125,1991-09-28,mad,0.5,440.396,357.571,356.096,71.606,284.491,0.0,0.0,51.658,0.0,273.817,0.0,355.962,6,45.636,0.0,20.484,0.171
129,Rice,1992,120,1992-05-21,madDs,0.47,690.842,734.647,730.033,399.149,330.885,327.34,2.706,314.65,0.0,818.967,0.0,1064.657,34,24.087,0.0,77.103,0.282
129,Wheat,1992,125,1992-09-28,mad,0.5,431.495,333.314,332.234,64.225,268.009,0.0,0.0,33.362,0.0,244.17,0.0,317.421,5,48.834,0.0,0.0,0.154
130,Rice,1993,120,1993-05-21,madDs,0.47,723.635,766.517,761.608,383.502,378.105,458.166,3.789,497.473,0.0,808.715,0.0,1051.329,34,23.786,0.0,87.435,0.3
130,Wheat,1993,125,1993-09-28,mad,0.5,449.413,356.053,355.038,59.398,295.64,0.0,0.0,29.177,0.0,322.682,0.0,419.486,6,53.78,0.0,48.639,0.194
131,Rice,1994,120,1994-05-21,madDs,0.47,666.39,696.325,691.087,378.145,312.941,661.874,5.471,777.21,0.0,657.728,0.0,855.047,26,25.297,0.0,82.976,0.292
131,Wheat,1994,125,1994-09-28,mad,0.5,423.352,333.194,331.996,57.873,274.122,0.0,0.0,59.455,0.0,249.972,0.0,324.963,5,49.994,0.0,28.939,0.178
132,Rice,1995,120,1995-05-21,madDs,0.47,733.914,757.347,750.482,416.378,334.104,815.375,6.752,771.277,0.0,873.343,0.0,1135.345,34,25.687,0.0,79.689,0.287
132,Wheat,1995,125,1995-09-28,mad,0.5,450.475,359.043,358.014,59.656,298.357,12.951,0.001,56.392,0.0,323.028,0.0,419.936,6,53.838,0.0,60.722,0.204
133,Rice,1996,120,1996-05-21,madDs,0.47,615.218,648.249,644.48,343.206,301.274,540.97,4.475,570.3,0.0,713.39,0.0,927.407,30,23.78,0.0,99.546,0.32
133,Wheat,1996,125,1996-09-28,mad,0.5,459.276,379.676,378.892,55.199,323.693,9.187,0.001,43.739,0.0,308.024,0.0,400.431,5,61.605,1.224,16.839,0.168
134,Rice,1997,120,1997-05-21,madDs,0.47,647.074,687.508,683.608,354.88,328.728,393.889,3.265,524.119,0.0,634.834,0.0,825.284,28,22.673,0.0,82.42,0.291
134,Wheat,1997,125,1997-09-28,mad,0.5,338.875,274.756,273.755,59.755,214.0,93.91,0.257,205.515,0.0,98.603,0.0,128.184,2,49.302,0.0,0.0,0.154
135,Rice,1998,120,1998-05-21,madDs,0.47,712.1,723.753,718.071,363.254,354.817,355.985,3.036,401.38,0.0,736.224,0.0,957.091,30,24.541,0.0,64.509,0.261
135,Wheat,1998,125,1998-09-28,mad,0.5,386.296,311.802,310.739,48.438,262.301,74.013,0.002,151.617,0.0,249.781,0.0,324.716,4,62.445,0.0,69.676,0.212
136,Rice,1999,120,1999-05-21,madDs,0.47,691.862,743.658,739.126,375.846,363.28,386.318,3.31,330.468,0.0,875.229,0.0,1137.798,37,23.655,0.0,81.034,0.289
136,Wheat,1999,125,1999-09-28,mad,0.5,454.735,346.653,345.387,42.448,302.939,0.0,0.0,26.483,0.0,302.385,0.0,393.1,5,60.477,0.0,35.577,0.184
137,Rice,2000,120,2000-05-21,madDs,0.47,675.135,710.443,706.404,355.527,350.877,363.013,3.166,360.71,0.0,778.717,0.0,1012.332,33,23.597,0.0,70.844,0.272
137,Wheat,2000,125,2000-09-28,mad,0.5,453.699,348.948,347.843,56.649,291.195,0.0,0.0,15.26,0.0,318.191,0.0,413.649,6,53.032,0.0,35.959,0.184
138,Rice,2001,120,2001-05-21,madDs,0.47,645.321,674.351,670.247,315.833,354.414,383.195,3.194,405.647,0.0,693.982,0.0,902.176,30,23.133,0.0,46.854,0.232
138,Wheat,2001,125,2001-09-28,mad,0.5,424.368,320.734,319.589,44.471,275.118,0.0,0.001,13.812,0.0,299.105,0.0,388.837,5,59.821,0.0,43.269,0.19
141,Rice,2004,120,2004-05-21,madDs,0.47,690.755,732.972,728.615,361.02,367.594,388.78,3.27,398.233,0.0,774.007,0.0,1006.209,34,22.765,0.0,55.844,0.247
141,Wheat,2004,125,2004-09-28,mad,0.5,408.676,343.698,342.637,68.041,274.596,20.315,0.001,70.292,0.0,314.12,0.0,408.356,5,62.824,0.0,73.634,0.215
140,Rice,2003,120,2003-05-21,madDs,0.47,648.308,686.474,681.926,366.578,315.348,568.31,4.698,635.25,0.0,686.454,0.0,892.391,29,23.671,0.0,72.323,0.274
140,Wheat,2003,125,2003-09-28,mad,0.5,401.747,310.395,309.4,54.949,254.451,0.0,0.0,55.155,0.0,245.582,0.0,319.257,5,49.116,0.0,42.874,0.19
139,Rice,2002,120,2002-05-21,madDs,0.47,724.225,779.985,774.405,396.427,377.978,316.85,2.712,269.364,0.0,919.506,0.0,1195.357,39,23.577,0.0,99.101,0.319
139,Wheat,2002,125,2002-09-28,mad,0.5,406.807,319.168,318.393,53.566,264.827,35.062,0.001,51.774,0.0,324.988,0.0,422.484,6,54.165,1.124,110.745,0.246
142,Rice,2005,120,2005-05-21,madDs,0.47,722.683,761.859,756.107,391.04,365.067,337.674,2.793,328.636,0.0,872.278,0.0,1133.961,33,26.433,0.0,109.515,0.336
142,Wheat,2005,125,2005-09-28,mad,0.5,450.074,356.158,355.659,54.373,301.286,1.584,0.0,7.876,0.0,324.367,0.0,421.677,6,54.061,2.824,30.82,0.18
144,Rice,2007,120,2007-05-21,madDs,0.47,719.804,754.878,749.318,373.429,375.889,374.769,3.13,375.49,0.0,814.707,0.0,1059.12,32,25.46,0.0,66.987,0.266
144,Wheat,2007,125,2007-09-28,mad,0.5,463.527,371.171,370.19,74.815,295.376,0.0,0.0,9.208,0.0,347.077,0.0,451.199,7,49.582,0.0,36.853,0.185
143,Rice,2006,120,2006-05-21,madDs,0.47,680.289,722.001,717.801,364.674,353.127,275.021,2.391,303.75,0.0,741.174,0.0,963.526,30,24.706,0.0,52.797,0.242
143,Wheat,2006,125,2006-09-28,mad,0.5,468.369,357.38,355.977,55.355,300.623,0.0,0.0,2.465,0.0,323.328,0.0,420.327,6,53.888,0.0,20.677,0.171
145,Rice,2008,120,2008-05-21,madDs,0.47,582.386,622.978,621.193,297.011,324.182,614.013,5.33,632.517,0.0,717.006,0.0,932.108,31,23.129,0.0,118.708,0.352
145,Wheat,2008,125,2008-09-28,mad,0.5,432.881,336.668,336.483,55.63,280.853,0.0,0.0,4.536,0.0,320.152,0.0,416.198,6,53.359,4.424,43.029,0.19
146,Rice,2009,120,2009-05-21,madDs,0.47,746.362,803.994,798.21,428.372,369.838,290.668,2.403,258.428,0.0,923.666,0.0,1200.766,37,24.964,0.0,94.413,0.311
146,Wheat,2009,125,2009-09-28,mad,0.5,434.894,337.568,336.56,52.12,284.44,0.0,0.0,17.773,0.0,293.661,0.0,381.759,5,58.732,0.324,26.333,0.176
147,Rice,2010,120,2010-05-21,madDs,0.47,652.972,687.142,682.17,371.806,310.363,818.836,6.882,751.282,0.0,840.466,0.0,1092.606,34,24.72,0.0,91.891,0.307
147,Wheat,2010,125,2010-09-28,mad,0.5,405.955,312.931,311.732,54.451,257.281,0.0,0.0,25.117,0.0,249.108,0.0,323.84,5,49.822,0.0,13.488,0.165
